"id","key","value","type","nb","area","length"
832,"shop","sports","points",1,NA,NA
832,"shop","books","points",1,NA,NA
832,"shop","tobacco","points",1,NA,NA
832,"shop","toys","points",1,NA,NA
832,"tourism","hotel","points",7,NA,NA
832,"tourism","museum","points",29,NA,NA
832,"tourism","picnic_site","points",5,NA,NA
832,"tourism","viewpoint","points",4,NA,NA
832,"tourism","artwork","points",13,NA,NA
832,"tourism","attraction","points",22,NA,NA
832,"tourism","information","points",35,NA,NA
832,"amenity","bar","polygons",2,1438.5688516915,NA
832,"amenity","cafe","polygons",2,514.657508959179,NA
832,"amenity","pub","polygons",1,21.6326135084964,NA
832,"amenity","restaurant","polygons",2,540.47547348286,NA
832,"building","hotel","polygons",1,5558.4428838524,NA
832,"building","commercial","polygons",3,7714.2345083619,NA
832,"building","kiosk","polygons",2,119.72068592906,NA
832,"leisure","dog_park","polygons",4,864.409855830949,NA
832,"leisure","garden","polygons",21,4953.15299627703,NA
832,"leisure","park","polygons",10,1469724.90566547,NA
832,"leisure","pitch","polygons",17,27801.6982077202,NA
832,"leisure","playground","polygons",8,13175.0080082894,NA
832,"tourism","hotel","polygons",1,2303.6229098367,NA
832,"tourism","museum","polygons",1,17794.0681101631,NA
832,"tourism","attraction","polygons",1,212.762432654505,NA
832,"landuse","basin","polygons",1,4769.73586444557,NA
832,"man_made","water_well","polygons",22,528.631636796981,NA
832,"building","industrial","polygons",1,98.677699839347,NA
832,"landuse","flowerbed","polygons",25,3859.03122021821,NA
832,"landuse","grass","polygons",106,481543.364161138,NA
832,"natural","scrub","polygons",15,35105.3679251328,NA
832,"natural","wood","polygons",13,621085.032568505,NA
832,"building","apartments","polygons",9,9697.55884554953,NA
832,"building","residential","polygons",5,2750.51086099644,NA
832,"building","office","polygons",9,28866.3497386163,NA
832,"building","retail","polygons",15,64610.6897808674,NA
832,"landuse","commercial","polygons",1,150327.97159379,NA
832,"landuse","construction","polygons",2,21324.754725571,NA
832,"amenity","parking","polygons",8,36462.6906640682,NA
832,"building","parking","polygons",1,8079.6306653932,NA
832,"amenity","marketplace","polygons",1,2882.80948389461,NA
832,"landuse","retail","polygons",1,86789.609869808,NA
832,"leisure","sports_centre","polygons",3,54147.3436673547,NA
832,"leisure","fitness_station","polygons",1,717.413090024842,NA
832,"building","sports_centre","polygons",3,11312.6832137693,NA
832,"leisure","swimming_pool","polygons",8,7433.07213246488,NA
832,"building","boat","polygons",11,5878.415427834,NA
832,"building","warehouse","polygons",1,1201.13896571373,NA
832,"amenity","marketplace","points",5,NA,NA
832,"amenity","bank","points",3,NA,NA
832,"highway","bus_stop","points",28,NA,NA
832,"railway","subway","points",11,NA,NA
832,"power","substation","points",12,NA,NA
832,"landuse","retail","points",7,NA,NA
832,"leisure","sports_centre","points",63,NA,NA
832,"leisure","fitness_station","points",13,NA,NA
832,"building","sports_centre","points",64,NA,NA
832,"leisure","swimming_pool","points",60,NA,NA
832,"building","boat","points",2,NA,NA
832,"amenity","boat_rental","points",1,NA,NA
832,"amenity","ferry_terminal","points",2,NA,NA
832,"building","warehouse","points",66,NA,NA
832,"highway","steps","lines",149,NA,1974.5694433712
832,"highway","track","lines",1,NA,1087.38478158447
832,"landuse","allotments","polygons",2,11411.8542683083,NA
832,"landuse","allotments","points",14,NA,NA
